Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
445,30591530021369,3799207883,Jazz,03206352240,8992300001589015051F,COSMOS
446,30591530099910,3799207760,Jazz,03206341083,8992300001589015432F,COSMOS
447,30591530099921,3799207871,Jazz,03206341706,8992300001589015408F,COSMOS
448,30591530100216,3799207884,Jazz,03206350545,8992300001589015176F,COSMOS
449,30591530568301,3799207900,Jazz,03206351109,0123456789,COSMOS
450,30591530568302,3799207759,Jazz,03206339408,8992300001589015499F,COSMOS
451,30591530568303,3799207797,Jazz,03206343380,8992300001589015275F,COSMOS
452,30591530568304,3799207793,Jazz,03206344560,8992300001589015218F,COSMOS
453,30591530568305,3799207874,Jazz,03206341867,8992300001589015382F,COSMOS
454,30591530568306,3799207795,Jazz,03206343762,8992300001589015259F,COSMOS
455,30591530568307,3799207792,Jazz,03206344900,8992300001589015200F,COSMOS
456,30591530568308,3799207895,Jazz,03206350431,8992300001589015192F,COSMOS
457,30591530568310,3799207886,Jazz,03206342124,8992300001589015358F,COSMOS
458,30591530568311,3799207867,Jazz,03206330443,8992300001589016000F,COSMOS
459,30591530568313,3799207766,Jazz,03206342617,8992300001589015317F,COSMOS
460,30591530568314,3799207796,Jazz,03206343637,8992300001589015267F,COSMOS
461,30591530568315,3799207923,Jazz,03206351571,8992300001589015101F,COSMOS
462,30591530568316,3799207926,Jazz,03206338984,8992300001589015507F,COSMOS
463,30591530568317,3799207920,Jazz,03206342976,8992300001589015291F,COSMOS
464,30591530100215,3799207901,Jazz,03206351677,8992300001589015077F,COSMOS
465,24591530568319,3799207930,Jazz,03206342459,0123456789,COSMOS
