Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
364,29159321651117,3798007649,Ufone,03340039448,8941003415431755734,COSMOS
365,29159320503705,3798007559,Ufone,03313522503,8941003415431756147,COSMOS
366,29159320533002,3798007576,Ufone,03313566860,8941003415431756567,COSMOS
367,29159320533003,3798007538,Ufone,03313566378,8941003415431756560,COSMOS
368,29159320997004,3798007520,Ufone,03313562068,8941003415431756523,COSMOS
369,29159321041305,3798007522,Ufone,03313566769,8941003415431756564,COSMOS
370,29159321041502,3798007611,Ufone,03313566975,8941003415431756569,COSMOS
371,29159321044104,3798007620,Ufone,03313567059,8941003415431756570,COSMOS
372,29159320946901,3798007527,Ufone,03313546587,8941003415431756373,COSMOS
373,29159321270608,3798007523,Ufone,03313566298,8941003415431756558,COSMOS
374,29159321272303,3798007610,Ufone,03313549059,8941003415431756390,COSMOS
375,29159321272910,3798007601,Ufone,03313549104,8941003415431756392,COSMOS
376,29159321273801,3798007572,Ufone,03313549210,8941003415431756393,COSMOS
377,29159321273802,3798007671,Ufone,03313549220,8941003415431756394,COSMOS
378,29159321274005,3798007498,Ufone,03313546759,8941003415431756374,COSMOS
379,29159321284602,3798007543,Ufone,03313549089,8941003415431756391,COSMOS
380,29159321288401,3798007607,Ufone,03313549320,8941003415431756395,COSMOS
381,29159321288402,3798007599,Ufone,03313549332,8941003415431756396,COSMOS
382,29159321314608,3798007550,Ufone,03313549418,8941003415431756397,COSMOS
383,29159321316520,3798007539,Ufone,03313566377,8941003415431756559,COSMOS
384,29159321336405,3798007591,Ufone,03313566280,8941003415431756557,COSMOS
385,29159321359205,3798007492,Ufone,03313566962,8941003415431756568,COSMOS
386,29159321619806,3798007631,Ufone,03313581960,8941003415431756802,COSMOS
387,29159321641503,3798007511,Ufone,03313521798,8941003415431756140,COSMOS
388,29159320501105,3798007666,Ufone,03313549732,8941003415431756408,COSMOS
389,29159320501200,3798007481,Ufone,03313549883,8941003415431756409,COSMOS
390,29159320621806,3798007532,Ufone,03313521596,8941003415431756129,COSMOS
391,29159320625866,3798007530,Ufone,03313521672,8941003415431756136,COSMOS
392,29159320675704,3798007633,Ufone,03313521605,8941003415431756132,COSMOS
393,29159320676020,3798007555,Ufone,03313522071,8941003415431756143,COSMOS
394,29159320699005,3798007624,Ufone,03313549976,8941003415431756410,COSMOS
395,29159320711707,3798007608,Ufone,03313549574,8941003415431756400,COSMOS
396,29159320752312,3798007497,Ufone,03313549699,8941003415431756404,COSMOS
397,29159320752315,3798007558,Ufone,03313549707,8941003415431756405,COSMOS
398,29159320752318,3798007658,Ufone,03313549722,8941003415431756407,COSMOS
399,29159320752320,3798007625,Ufone,03313550528,8941003415431756421,COSMOS
400,29159320755605,3798007561,Ufone,03340039336,8941003415431755721,COSMOS
401,29159320767205,3798007629,Ufone,03340039345,8941003415431755722,COSMOS
402,29159320823504,3798007501,Ufone,03340039815,8941003415431755769,COSMOS
403,29159320830805,3798007518,Ufone,03340039527,8941003415431755746,COSMOS
404,29159320830810,3798007521,Ufone,03340039419,8941003415431755727,COSMOS
405,29159320830815,3798007500,Ufone,03340039350,8941003415431755724,COSMOS
406,29159320593302,3798007474,Ufone,03313549564,8941003415431756398,COSMOS
407,29159321539102,3798007615,Ufone,03340039153,8941003415431755692,COSMOS
408,29159321623306,3798007553,Ufone,03313521957,8941003415431756141,COSMOS
409,29159321623311,3798007609,Ufone,03313522130,8941003415431756144,COSMOS
410,29159321634502,3798007613,Ufone,03313522571,8941003415431756149,COSMOS
411,29159321641171,3798007596,Ufone,03313521779,8941003415431756138,COSMOS
412,29159321669902,3798007603,Ufone,03313521795,8941003415431756139,COSMOS
413,29159320363905,3798007516,Ufone,03313521977,8941003415431756142,COSMOS
414,29159320364013,3798007632,Ufone,03340039152,8941003415431755691,COSMOS
415,29159320364014,3798007504,Ufone,03340039143,8941003415431755689,COSMOS
