Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
16197,29153141124005,3698055916,Telenor,03409747490,8941006090527900167,COSMOS
16198,29153141124200,3698055946,Telenor,03409747520,8941006090527900197,COSMOS
16199,29153141124600,3698058181,Telenor,03409749878,8941006090527911189,COSMOS
16200,29153141124700,3698055900,Telenor,03409747472,8941006090527900151,COSMOS
16201,29153141124801,3698055055,Telenor,03409745790,8941006090527898504,COSMOS
16202,29153141124905,3698054550,Telenor,03409745271,8941006090527897998,COSMOS
16203,29153141124907,3698054849,Telenor,03409745577,8941006090527898297,COSMOS
16204,29153141125100,3698055046,Telenor,03409745780,8941006090527898495,COSMOS
16205,29153141125104,3698054066,Telenor,03409746209,8941006090527898916,COSMOS
16206,29153141125106,3698054565,Telenor,03409745286,8941006090527898013,COSMOS
16207,29153141125108,3698055068,Telenor,03409745803,8941006090527898517,COSMOS
16208,29153141125110,3698054089,Telenor,03409746233,8941006090527898939,COSMOS
16209,29153141125115,3698056335,Telenor,03409747920,8941006090527900586,COSMOS
16210,29153141125116,3698055036,Telenor,03409745769,8941006090527898485,COSMOS
16211,29153141125301,3698055761,Telenor,03409747329,8941006090527900012,COSMOS
16212,29153141125403,3698021156,Ufone,03313973398,8941003414231727300,COSMOS
16213,29153141125410,3698055753,Telenor,03409747321,8941006090527900004,COSMOS
16214,29153141125601,3698053832,Telenor,03409745970,8941006090527898681,COSMOS
16215,29153141126210,3698030120,Ufone,03359368376,8941003414351593677,COSMOS
16216,29153141131500,3698058335,Zong,03153006726,899204140714061305,COSMOS
16217,29153141132600,3698059982,Jazz,03061120435,410018408153105,COSMOS
16218,29153141078700,3698026171,Ufone,03371422082,8941003414341210343,COSMOS
16219,29153141084001,3698045267,Ufone,03318094862,894100341433175252,COSMOS
16220,29153141084201,3698045205,Ufone,03318083927,894100341433175246,COSMOS
16221,29153141084210,3698030468,Ufone,03359372144,8941003414351594025,COSMOS
16222,29153141084401,3698028886,Ufone,03360875579,8941003414331748352,COSMOS
16223,29153141084501,3698053709,Telenor,03409745844,8941006090527898558,COSMOS
16224,29153141084503,3698015109,Telenor,03401923328,8941006090527905773,COSMOS
16225,29153141084505,3698053966,Telenor,03409746107,8941006090527898815,COSMOS
16226,29153141084506,3698053723,Telenor,03409745859,8941006090527898572,COSMOS
16227,29153141084512,3698056869,Telenor,03409748526,8941006090527901580,COSMOS
16228,29153141084517,3698055053,Telenor,03409745788,8941006090527898502,COSMOS
16229,29153141084521,3698055004,Telenor,03409745735,8941006090527898452,COSMOS
16230,29153141084525,3698056091,Telenor,03409747669,8941006090527900342,COSMOS
16231,29153141084526,3698034818,Zong,03164492600,899204041113172282,COSMOS
16232,29153141084527,3698025865,Ufone,03371422472,8941003414341210592,COSMOS
16233,29153141084528,3698056124,Telenor,03409747703,8941006090527900375,COSMOS
16234,29153141084535,3698053847,Telenor,03409745985,8941006090527898696,COSMOS
16235,29153141084540,3698035711,Ufone,03327170576,8941003414361110000,COSMOS
16236,29153141084543,3698036657,Ufone,03314601728,8941003415441366454,COSMOS
16237,29153141084608,3698055091,Telenor,03409745826,8941006090527898540,COSMOS
16238,29153141084627,3698055044,Telenor,03409745778,8941006090527898493,COSMOS
16239,29153141084630,3698030046,No Telco,03698030046,123456789000000000,COSMOS
16240,29153141084632,3698031080,Ufone,03314601677,8941003415441366451,COSMOS
16241,29153141086003,3698054511,Telenor,03409745231,8941006090527897959,COSMOS
16242,29153141086105,3698026154,Ufone,03371422065,8941003414341210000,COSMOS
16243,29153141086107,3698055047,Telenor,03409745781,8941006090527898496,COSMOS
16244,29153141086200,3698037058,Ufone,03346270767,8941003414361119238,COSMOS
16245,29153141086201,3698022995,Ufone,03349487720,8941003414251587453,COSMOS
16246,29153141086300,3698056180,Telenor,03409747760,8941006090527900431,COSMOS
16247,29153141086301,3698056128,Telenor,03409747707,8941006090527900379,COSMOS
16248,29153141086501,3698056711,Telenor,03409748304,8941006090527901362,COSMOS
16249,29153141086502,3698028955,Ufone,03320958223,8941003414351591512,COSMOS
16250,29153141086505,3698055866,Telenor,03409747437,8941006090527900117,COSMOS
16251,29153141086506,3698045491,Ufone,03318317840,8941003414331752752,COSMOS
16252,29153141086512,3698057644,Telenor,03409749320,8941006090527910652,COSMOS
16253,29153141086600,3698056859,Telenor,03409748516,8941006090527901570,COSMOS
16254,29153141086700,3698039326,Ufone,03344730617,8941003414341215896,COSMOS
16255,29153141086708,3698055844,Telenor,03409747415,8941006090527900095,COSMOS
16256,29153141086716,3698055948,Telenor,03409747522,8941006090527900199,COSMOS
16257,29153141086718,3698055824,Telenor,03409747394,8941006090527900075,COSMOS
16258,29153141086719,3698055835,Telenor,03409747406,8941006090527900086,COSMOS
16259,29153141086721,3698056113,Telenor,03409747692,8941006090527900364,COSMOS
16260,29153141086725,3698056118,Telenor,03409747697,8941006090527900369,COSMOS
16261,29153141086728,3698057238,No Telco,0399881111111,00000000035117598102,COSMOS
16262,29153141086731,3698056002,Telenor,03409747579,8941006090527900253,COSMOS
16263,29153141086735,3698040041,Telenor,03401921649,8941006090527904147,COSMOS
16264,29153141086739,3698054896,Telenor,03409745624,8941006090527898344,COSMOS
16265,29153141086756,3698056339,Telenor,03409747924,8941006090527900590,COSMOS
16266,29153141086760,3698056916,Telenor,03409748574,8941006090527901627,COSMOS
16267,29153141086762,3698055968,Telenor,03409747542,8941006090527900219,COSMOS
16268,29153141086764,3698055884,Telenor,03409747456,8941006090527900135,COSMOS
16269,29153141086768,3698023138,Zong,03164492455,899204041113172138,COSMOS
16270,29153141086772,3698056809,Telenor,03409748465,8941006090527901520,COSMOS
16271,29153141086773,3698056328,Telenor,03409747913,8941006090527900579,COSMOS
16272,29153141086775,3698055975,Telenor,03409747549,8941006090527900226,COSMOS
16273,29153141086777,3698056259,Telenor,03409747841,8941006090527900510,COSMOS
16274,29153141086785,3698054491,Telenor,03409746643,8941006090527899342,COSMOS
16275,29153141086786,3698056500,Telenor,03409748089,8941006090527900751,COSMOS
16276,29153141086791,3698056631,Telenor,03409748223,8941006090527900882,COSMOS
16277,29153141086795,3698056715,Telenor,03409748308,8941006090527901366,COSMOS
16278,29153141086800,3698025834,Telenor,03401928044,8941006090527910332,COSMOS
16279,29153141086804,3698053954,Telenor,03409746095,8941006090527898803,COSMOS
16280,29153141086806,3698056163,Telenor,03409747742,8941006090527900414,COSMOS
16281,29153141086811,3698054489,Telenor,03409746641,89410060905278990340,COSMOS
16282,29153141086814,3698056948,Telenor,03409748607,8941006090527901659,COSMOS
16283,29153141086815,3698055823,Telenor,03409747393,8941006090527900074,COSMOS
16284,29153141086816,3698055905,Telenor,03409747479,8941006090527900156,COSMOS
16285,29153141086818,3698054993,Telenor,03409745724,8941006090527898441,COSMOS
16286,29153141086819,3698056880,Telenor,03409748537,8941006090527901591,COSMOS
16287,29153141086822,3698055793,Telenor,03409747362,8941006090527900044,COSMOS
16288,29153141086823,3698034128,Ufone,03371421869,8941003414341210146,COSMOS
16289,29153141086824,3698056325,Telenor,03409747910,8941006090527900576,COSMOS
16290,29153141086830,3698027671,Ufone,03324917042,8941003414341213151,COSMOS
16291,29153141086833,3698032104,Ufone,03315528491,8941003414351596576,COSMOS
16292,29153141086834,3698035014,Telenor,03401928672,8941006090527911684,COSMOS
16293,29153141086836,3698056222,Telenor,03409747804,8941006090527900473,COSMOS
16294,29153141086837,3698023981,Ufone,03324912872,8941003414341212928,COSMOS
16295,29153141086839,3698055976,Telenor,03409747550,8941006090527900227,COSMOS
16296,29153141086840,3698056130,Telenor,03409747709,8941006090527900381,COSMOS
16297,29153141086900,3698024072,Ufone,03318755165,8941003414261110553,COSMOS
16298,29153141086905,3698053778,Telenor,03409745915,8941006090527898627,COSMOS
16299,29153141086907,3698055937,Telenor,03409747511,8941006090527900188,COSMOS
16300,29153141087001,3698054782,Telenor,03409745508,8941006090527898230,COSMOS
16301,29153141087005,3698054661,Telenor,03409745385,8941006090527898109,COSMOS
16302,29153141087102,3698054638,Telenor,03409745362,8941006090527898086,COSMOS
16303,29153141087103,3698040144,Telenor,03401921754,8941006090527904250,COSMOS
16304,29153141087300,3698025840,Ufone,03371421324,8941003414241196050,COSMOS
